,Contact Infectivity,Duration,Infectious,Recovered,Recovering,Succumbing,Susceptible,Total Population
75.125,0.3,5,13.189715492110912,560.516644435227,2.6379430984221823,1.7065921218345987,431.2936400726644,1000
75.25,0.3,5,13.073642147166543,560.8452973361636,2.614728429433309,1.6907398564848046,431.08106051667215,1000
75.375,0.3,5,12.958487112232675,561.1710570230016,2.591697422446535,1.6750287748096249,430.87045586476813,1000
75.5,0.3,5,12.84424507414037,561.4939464036974,2.568849014828074,1.6594577438193592,430.66180852216473,1000
75.625,0.3,5,12.730910711308116,561.8139882532977,2.5461821422616233,1.6440256369526243,430.45510103539664,1000
75.75,0.3,5,12.618478694747465,562.1312052137383,2.5236957389494927,1.6287313341027494,430.25031609151665,1000
75.875,0.3,5,12.506943689046944,562.4456197936681,2.5013887378093886,1.6135737216422108,430.04743651728734,1000
76.0,0.3,5,12.39630035333453,562.7572543682977,2.479260070666906,1.5985516924451553,429.84644527837014,1000
76.125,0.3,5,12.286543342219,563.0661311792717,2.4573086684438,1.5836641459080625,429.64732547851173,1000
76.25,0.3,5,12.177667306710426,563.3722723345643,2.435533461342085,1.5689099879685893,429.45006035872774,1000
76.375,0.3,5,12.069666895120136,563.6756998083979,2.4139333790240274,1.554288131122653,429.2546332964843,1000
76.5,0.3,5,11.962536753940416,563.9764354411842,2.392507350788083,1.53979749443979,429.0610278048777,1000
76.625,0.3,5,11.856271528704239,564.2745009394864,2.3712543057408477,1.5254370035768399,428.86922753181176,1000
76.75,0.3,5,11.750865864825336,564.5699178760033,2.350173172965067,1.5112055907900017,428.6792162591739,1000
76.875,0.3,5,11.646314408418865,564.8627076895738,2.329262881683773,1.4971021949453003,428.49097790200994,1000
77.0,0.3,5,11.542611807102999,565.1528916852026,2.3085223614205996,1.483125761527515,428.30449650769714,1000
77.125,0.3,5,11.439752710781661,565.4404910341045,2.287950542156332,1.4692752426475963,428.1197562551166,1000
77.25,0.3,5,11.337731772408764,565.725526773769,2.2675463544817527,1.4555495970486314,427.93674145382494,1000
77.375,0.3,5,11.236543648734164,566.0080198080439,2.247308729746833,1.441947790110384,427.7554365432246,1000
77.5,0.3,5,11.136183001031652,566.2879909072365,2.2272366002063304,1.4284687938524518,427.5758260917345,1000
77.625,0.3,5,11.036644495809242,566.5654607082338,2.2073288991618485,1.4151115869360857,427.39789479595964,1000
77.75,0.3,5,10.937922805502021,566.8404497146396,2.187584561100404,1.4018751546646986,427.2216274798611,1000
77.875,0.3,5,10.84001260914786,567.1129782969291,2.168002521829572,1.388758488983111,427.0470090939258,1000
78.0,0.3,5,10.74290859304623,567.3830666926204,2.148581718609246,1.375760588475561,426.8740247143361,1000
78.125,0.3,5,10.646605451400394,567.650735006462,2.1293210902800785,1.3628804583625194,426.70265954214034,1000
78.25,0.3,5,10.551097886943248,567.9160032106363,2.1102195773886496,1.3501171104963412,426.53289890242337,1000
78.375,0.3,5,10.456380611547077,568.178891144978,2.0912761223094156,1.3374695633557923,426.3647282434779,1000
78.5,0.3,5,10.362448346817477,568.4394185172092,2.0724896693634953,1.3249368420394776,426.1981331359762,1000
78.625,0.3,5,10.26929582467169,568.6976049031879,2.0538591649343383,1.3125179782582086,426.0330992721433,1000
78.75,0.3,5,10.176917787901656,568.9534697471703,2.035383557580331,1.3002120103263421,425.8696124649309,1000
78.875,0.3,5,10.08530899072196,569.2070323620887,2.0170617981443923,1.2880179831521168,425.70765864719215,1000
79.0,0.3,5,9.994464199302993,569.4583119298421,1.9988928398605985,1.2759349482270192,425.54722387085786,1000
79.125,0.3,5,9.904378192289537,569.7073275015993,1.9808756384579074,1.263961963614216,425.38829430611423,1000
79.25,0.3,5,9.815045761305036,569.954097998116,1.9630091522610074,1.2520980939360709,425.23085624058206,1000
79.375,0.3,5,9.726461711441788,570.1986422100639,1.9452923422883575,1.2403424103607805,425.07489607849743,1000
79.5,0.3,5,9.638620861737301,570.4409787983718,1.9277241723474603,1.2286939905881602,424.9204003398939,1000
79.625,0.3,5,9.551518045637053,570.6811262945788,1.9103036091274106,1.2171519188345967,424.76735565978714,1000
79.75,0.3,5,9.465148111443892,570.9191031011984,1.8930296222887784,1.2057152858172067,424.6157487873608,1000
79.875,0.3,5,9.379505922754303,571.154927492094,1.8759011845508606,1.194383188737216,424.4655665851548,1000
80.0,0.3,5,9.294586358881782,571.3886176128658,1.8589172717763565,1.1831547312625943,424.3167960282556,1000
80.125,0.3,5,9.210384315267536,571.6201914812469,1.8420768630535072,1.1720290235099622,424.16942420348863,1000
80.25,0.3,5,9.126894703878742,571.849666987511,1.8253789407757484,1.1610051820258012,424.0234383086133,1000
80.375,0.3,5,9.044112453594579,572.0770618948886,1.8088224907189159,1.1500823297669869,423.8788256515199,1000
80.5,0.3,5,8.962032510580267,572.3023938399934,1.7924065021160533,1.1392595960806695,423.7355736494294,1000
80.625,0.3,5,8.880649838649301,572.5256803332582,1.7761299677298603,1.1285361166835228,423.5936698280957,1000
80.75,0.3,5,8.799959419614147,572.7469387593788,1.7599918839228295,1.1179110336403881,423.4531018210102,1000
80.875,0.3,5,8.719956253625549,572.9661863777682,1.7439912507251099,1.1073834953423278,423.3138573686095,1000
81.0,0.3,5,8.640635359500708,573.183440323017,1.7281270719001416,1.0969526564841183,423.17592431748557,1000
81.125,0.3,5,8.56199177504051,573.3987176053637,1.7123983550081021,1.0866176780411936,423.03929061959894,1000
81.25,0.3,5,8.484020557336029,573.6120351111724,1.6968041114672059,1.0763777272460677,422.9039443314947,1000
81.375,0.3,5,8.406716783064477,573.8234096034173,1.6813433566128952,1.0662319775642513,422.7698736135214,1000
81.5,0.3,5,8.330075548774843,574.0328577221751,1.6660151097549687,1.056179608669682,422.6370667290531,1000
81.625,0.3,5,8.25409197116337,574.240395985125,1.6508183942326737,1.0462198064196881,422.5055120437147,1000
81.75,0.3,5,8.178761187339106,574.4460407880541,1.635752237467821,1.0363517628295043,422.37519802460986,1000
81.875,0.3,5,8.10407835507969,574.6498084053707,1.6208156710159378,1.0265746760463559,422.2461132395527,1000
82.0,0.3,5,8.03003865307758,574.8517149906229,1.606007730615516,1.0168877503231304,422.11824635630256,1000
82.125,0.3,5,7.956637281176907,575.0517765770242,1.5913274562353814,1.007290195991651,421.99158614180175,1000
82.25,0.3,5,7.883869460601121,575.2500090779844,1.5767738921202241,0.9977812294355735,421.86612146141744,1000
82.375,0.3,5,7.811730434171644,575.4464282876454,1.5623460868343289,0.9883600730629175,421.7418412781859,1000
82.5,0.3,5,7.740215466517683,575.641049881424,1.5480430933035367,0.9790259552782499,421.6187346520613,1000
82.625,0.3,5,7.669319844277379,575.8338894165586,1.5338639688554758,0.9697781104545369,421.49679073916695,1000
82.75,0.3,5,7.599038876290483,576.0249623326615,1.5198077752580965,0.9606157789046781,421.3759987910509,1000
82.875,0.3,5,7.529367893782717,576.2142839522754,1.5058735787565434,0.95153820685274,421.2563481539449,1000
83.0,0.3,5,7.460302250541992,576.4018694814348,1.4920604501083985,0.942544646404897,421.13782826802634,1000
83.125,0.3,5,7.391837323086651,576.5877340102317,1.4783674646173304,0.933634355520103,421.020428666685,1000
83.25,0.3,5,7.3239685108259085,576.7718925133851,1.4647937021651818,0.9248065979804985,420.90413897579236,1000
83.375,0.3,5,7.256691236212625,576.9543598508153,1.451338247242525,0.9160606433615732,420.7889489129755,1000
83.5,0.3,5,7.190000944888605,577.135150768221,1.438000188977721,0.9073957670020911,420.67484828689385,1000
83.625,0.3,5,7.123893105822557,577.3142798976603,1.4247786211645113,0.8988112499737956,420.5618269965206,1000
83.75,0.3,5,7.058363211440874,577.4917617581352,1.4116726422881747,0.8903063790509044,420.4498750304274,1000
83.875,0.3,5,6.9934067777513915,577.6676107561792,1.3986813555502784,0.8818804466794069,420.33898246607276,1000
84.0,0.3,5,6.929019344460268,577.841841186448,1.3858038688920535,0.8735327509461753,420.229139469095,1000
84.125,0.3,5,6.86519647508213,578.0144672323131,1.373039295016426,0.8652625955478997,420.12033629260816,1000
84.25,0.3,5,6.8019337570436536,578.1855029664573,1.3603867514087307,0.8570692897598626,420.0125632765024,1000
84.375,0.3,5,6.739226801780686,578.3549623514746,1.3478453603561371,0.8489521484045569,419.9058108467482,1000
84.5,0.3,5,6.6770712448290785,578.5228592404701,1.3354142489658156,0.840910491820164,419.8000695147042,1000
84.625,0.3,5,6.615462745909363,578.6892073776643,1.3230925491818726,0.8329436458288982,419.69532987642964,1000
84.75,0.3,5,6.554396989005398,578.8540203989978,1.3108793978010795,0.8250509417052306,419.59158261199997,1000
84.875,0.3,5,6.493869682437134,579.0173118327392,1.2987739364874267,0.8172317161439974,419.48881848482694,1000
85.0,0.3,5,6.433876558927611,579.1790951000931,1.286775311785522,0.8094853112284072,419.38702834098257,1000
85.125,0.3,5,6.374413375664351,579.3393835158121,1.2748826751328701,0.8018110743979543,419.286203108527,1000
85.25,0.3,5,6.3154759143552255,579.4981902888076,1.263095182871045,0.794208358416245,419.18633379684064,1000
85.375,0.3,5,6.257059981278978,579.6555285227644,1.2514119962557957,0.7866765213387503,419.08741149596017,1000
85.5,0.3,5,6.1991614073304815,579.8114112167547,1.2398322814660963,0.7792149264804871,418.9894273759183,1000
85.625,0.3,5,6.141776048060873,579.9658512658544,1.2283552096121746,0.7718229423836414,418.8923726860881,1000
85.75,0.3,5,6.084899783712686,580.1188614617597,1.2169799567425372,0.7644999427851397,418.79623875453103,1000
85.875,0.3,5,6.028528519250096,580.270454493404,1.2057057038500192,0.7572453065841762,418.70101698734925,1000
86.0,0.3,5,5.97265818438439,580.4206429475774,1.194531636876878,0.750058417809702,418.6066988680415,1000
86.125,0.3,5,5.9172847335947765,580.5694393095446,1.1834569467189553,0.7429386655878866,418.5132759568639,1000
86.25,0.3,5,5.862404146144656,580.7168559636646,1.1724808292289313,0.7358854441095565,418.420739890194,1000
86.375,0.3,5,5.808012426093449,580.8629051940105,1.16160248521869,0.7288981525976174,418.3290823798992,1000
86.5,0.3,5,5.754105602304101,581.0075991849895,1.15082112046082,0.7219761952744704,418.2382952127095,1000
86.625,0.3,5,5.700679728446366,581.1509500219629,1.1401359456892732,0.7151189813294235,418.1483702495938,1000
86.75,0.3,5,5.647730882995971,581.2929696918662,1.129546176599194,0.7083259248861085,418.0592994251409,1000
86.875,0.3,5,5.595255169229763,581.4336700838293,1.1190510338459527,0.7015964449699074,417.971074746944,1000
87.0,0.3,5,5.54324871521696,581.5730629897965,1.108649743043392,0.6949299654753976,417.88368829498955,1000
87.125,0.3,5,5.491707673806561,581.7111601051465,1.0983415347613121,0.6883259151338145,417.79713222105005,1000
87.25,0.3,5,5.440628222611068,581.8479730293109,1.0881256445222136,0.6817837274805468,417.7113987480812,1000
87.375,0.3,5,5.390006563986569,581.9835132663937,1.0780013127973138,0.675302840822662,417.62648016962277,1000
87.5,0.3,5,5.339838925009302,582.1177922257903,1.0679677850018605,0.6688826982064707,417.5423688492037,1000
87.625,0.3,5,5.2901215574487805,582.2508212228034,1.058024311489756,0.6625227473851346,417.45905721975106,1000
87.75,0.3,5,5.240850737737582,582.3826114792622,1.0481701475475165,0.6562224407863235,417.37653778300347,1000
87.875,0.3,5,5.192022766937876,582.5131741241372,1.0384045533875752,0.649981235479924,417.29480310892825,1000
88.0,0.3,5,5.143633970704786,582.6425201941562,1.0287267941409572,0.6437985931458082,417.21384583514237,1000
88.125,0.3,5,5.095680699246674,582.7706606344187,1.0191361398493348,0.6376739800416624,417.13365866633796,1000
88.25,0.3,5,5.048159327282425,582.8976062990092,1.009631865456485,0.631606866970885,417.05423437371167,1000
88.375,0.3,5,5.001066253995819,583.0233679516098,1.0002132507991637,0.6255967292505528,416.97556579439777,1000
88.5,0.3,5,4.954397902987065,583.1479562661108,0.990879580597413,0.6196430466794646,416.89764583090545,1000
88.625,0.3,5,4.9081507222215865,583.2713818272214,0.9816301444443173,0.6137453035062621,416.82046745056033,1000
88.75,0.3,5,4.862321183976134,583.3936551310779,0.9724642367952269,0.6079029883976342,416.74402368494924,1000
88.875,0.3,5,4.816905784782291,583.514786585851,0.9633811569564582,0.6021155944066079,416.6683076293701,1000
89.0,0.3,5,4.7719010453674615,583.6347865123514,0.9543802090734923,0.5963826189409291,416.5933124422844,1000
89.125,0.3,5,4.7273035105934085,583.7536651446349,0.9454607021186817,0.5907035637315363,416.51903134477504,1000
89.25,0.3,5,4.683109749392412,583.871432630604,0.9366219498784825,0.5850779348011317,416.4454576200069,1000
89.375,0.3,5,4.639316354701125,583.9880990326101,0.927863270940225,0.579505242432852,416.372584612692,1000
89.5,0.3,5,4.59591994339219,584.1036743280524,0.9191839886784379,0.5739850011390425,416.3004057285585,1000
89.625,0.3,5,4.552917156203683,584.2181684099761,0.9105834312407366,0.5685167296301366,416.2289144338233,1000
89.75,0.3,5,4.510304657666469,584.3315910876676,0.9020609315332939,0.5630999507836446,416.15810425466907,1000
89.875,0.3,5,4.46807913602951,584.4439520872492,0.8936158272059019,0.5577341916132542,416.08796877672444,1000
90.0,0.3,5,4.426237303183201,584.5552610522712,0.8852474606366402,0.5524189832380447,416.01850164454856,1000
90.125,0.3,5,4.38477589458081,584.6655275443027,0.8769551789161619,0.5471538608518197,415.94969656111954,1000
90.25,0.3,5,4.34369166915806,584.7747610435187,0.868738333831612,0.541938363692557,415.8815472873263,1000
90.375,0.3,5,4.302981409250928,584.8829709492874,0.8605962818501857,0.5367720350119806,415.81404764146464,1000
90.5,0.3,5,4.262641920511722,584.9901665807545,0.8525283841023444,0.531654422045259,415.7471914987368,1000
90.625,0.3,5,4.222670031823482,585.0963571774244,0.8445340063646964,0.5265850759808262,415.68097279075505,1000
90.75,0.3,5,4.183062595212782,585.2015518997412,0.8366125190425564,0.5215635519303331,415.6153855050489,1000
90.875,0.3,5,4.143816485760959,585.3057598296658,0.8287632971521918,0.5165894088987293,415.5504236845761,1000
91.0,0.3,5,4.104928601513861,585.4089899712516,0.8209857203027722,0.5116622097544753,415.4860814272375,1000
91.125,0.3,5,4.066395863390136,585.5112512512176,0.8132791726780273,0.5067815211998904,415.4223528853952,1000
91.25,0.3,5,4.028215215088127,585.6125525195198,0.8056430430176255,0.5019469137416362,415.359232265395,1000
91.375,0.3,5,3.9903836229914305,585.7129025499192,0.798076724598286,0.4971579616613362,415.2967138270922,1000
91.5,0.3,5,3.9528980760731542,585.8123100405487,0.7905796152146308,0.49241424298633596,415.234791883381,1000
91.625,0.3,5,3.915755585798941,585.9107836144764,0.7831511171597881,0.4877153394606032,415.17346079972754,1000
91.75,0.3,5,3.878953186028789,586.008331820267,0.7757906372057578,0.48306083651577003,415.11271499370696,1000
91.875,0.3,5,3.8424879329177286,586.1049631325415,0.7684975865835457,0.4784503232423186,415.0525489345436,1000
92.0,0.3,5,3.8063569048153973,586.2006859525322,0.7612713809630794,0.47388339236091165,414.99295714265514,1000
92.125,0.3,5,3.770557202164557,586.2955086086382,0.7541114404329113,0.46935964019386867,414.9339341892,1000
92.25,0.3,5,3.7350859473986016,586.3894393569758,0.7470171894797203,0.4648786666367898,414.87547469562844,1000
92.375,0.3,5,3.6999402848380947,586.4824863819273,0.7399880569676189,0.46044007513032764,414.8175733332374,1000
92.5,0.3,5,3.66511738058638,586.5746577966877,0.733023476117276,0.45604347263210926,414.76022482272873,1000
92.625,0.3,5,3.6306144224243098,586.6659616438078,0.726122884484862,0.45168846958880704,414.7034239337706,1000
92.75,0.3,5,3.596428619704126,586.7564058957356,0.7192857239408252,0.4473746799083624,414.64716548456283,1000
92.875,0.3,5,3.5625572032425388,586.8459984553543,0.7125114406485078,0.4431017209323609,414.5914443414057,1000
93.0,0.3,5,3.5289974252130407,586.9347471565179,0.7057994850426081,0.4388692134085608,414.53625541827165,1000
93.125,0.3,5,3.495746559037491,587.0226597645841,0.6991493118074982,0.43467678146357536,414.4815936763811,1000
93.25,0.3,5,3.462801899277009,587.1097439769444,0.6925603798554019,0.4305240525757095,414.4274541237813,1000
93.375,0.3,5,3.430160761522216,587.1960074235521,0.6860321523044431,0.4264106575479521,414.37383181492845,1000
93.5,0.3,5,3.397820482282854,587.2814576674463,0.6795640964565708,0.42233623048112306,414.3207218502737,1000
93.625,0.3,5,3.3657784188768263,587.3661022052739,0.6731556837753653,0.4183004087471794,414.26811937585194,1000
93.75,0.3,5,3.334031949318682,587.4499484678098,0.6668063898637364,0.4143028329626746,414.2160195828742,1000
93.875,0.3,5,3.3025784722075864,587.5330038204719,0.6605156944415173,0.410343146962379,414.16441770732337,1000
94.0,0.3,5,3.271415406614807,587.6152755638351,0.6542830813229614,0.40642099777305546,414.11330902955297,1000
94.125,0.3,5,3.2405401919707426,587.6967709341424,0.6481080383941485,0.402536035587395,414.0626888738898,1000
94.25,0.3,5,3.2099502879515325,587.7774971038125,0.6419900575903065,0.3986879137381095,414.0125526082388,1000
94.375,0.3,5,3.1796431743652755,587.8574611819452,0.6359286348730551,0.39487628867218544,413.9628956436925,1000
94.5,0.3,5,3.149616351037882,587.936670214823,0.6299232702075763,0.3911008199252946,413.9137134341421,1000
94.625,0.3,5,3.1198673376985933,588.0151311864113,0.6239734675397186,0.38736117009636584,413.8650014758932,1000
94.75,0.3,5,3.090393673865196,588.0928510188539,0.6180787347730392,0.38365700482231563,413.8167553072839,1000
94.875,0.3,5,3.0611929187289544,588.1698365729679,0.6122385837457909,0.37998799275293893,413.7689705083062,1000
95.0,0.3,5,3.0322626510392965,588.2460946487331,0.6064525302078593,0.37635380552596004,413.7216427002305,1000
95.125,0.3,5,3.003600468988266,588.3216319857811,0.6007200937976532,0.37275411774224254,413.67476754523346,1000
95.25,0.3,5,2.9752039900947818,588.3964552638795,0.5950407980189564,0.3691886069411604,413.6283407460286,1000
95.375,0.3,5,2.9470708510887156,588.470571103414,0.5894141702177431,0.36565695357612893,413.5823580455001,1000
95.5,0.3,5,2.9191987077948203,588.5439860658681,0.583839741558964,0.362158840990295,413.53681522633985,1000
95.625,0.3,5,2.8915852350165308,588.6167066542988,0.5783170470033061,0.35869395539238863,413.4917081106874,1000
95.75,0.3,5,2.864228126419659,588.6887393138105,0.5728456252839318,0.35526198583273355,413.44703255977254,1000
95.875,0.3,5,2.8371250944160047,588.7600904320251,0.567425018883201,0.3518626241794178,413.4027844735616,1000
96.0,0.3,5,2.8102738700469074,588.8307663395495,0.5620547740093815,0.3484955650946246,413.3589597904062,1000
96.125,0.3,5,2.7836722028667604,588.9007733104409,0.5567344405733521,0.3451605060111224,413.31555448669496,1000
96.25,0.3,5,2.7573178608265017,588.9701175626674,0.5514635721653003,0.34185714710891435,413.2725645765087,1000
96.375,0.3,5,2.731208630157106,589.0388052585681,0.5462417260314212,0.3385851912920466,413.22998611127747,1000
96.5,0.3,5,2.705342315253106,589.106842505308,0.5410684630506213,0.3353443441655769,413.1878151794416,1000
96.625,0.3,5,2.6797167385561425,589.1742353553315,0.5359433477112285,0.3321343140127004,413.14604790611514,1000
96.75,0.3,5,2.654329740438581,589.2409898068122,0.5308659480877161,0.32895481177203484,413.10468045275195,1000
96.875,0.3,5,2.6291791790872034,589.3071118041006,0.5258358358174406,0.3258055510150634,413.0637090168149,1000
97.0,0.3,5,2.6042629303869944,589.3726072381678,0.5208525860773989,0.32268624792373635,413.02312983144793,1000
97.125,0.3,5,2.5795788878050367,589.437481947047,0.5159157775610074,0.31959662126822835,412.98293916515064,1000
97.25,0.3,5,2.5551249622745407,589.5017417162722,0.5110249924549082,0.3165363923848547,412.9431333214559,1000
97.375,0.3,5,2.5308990820790123,589.5653922793138,0.5061798164158025,0.3135052851541433,412.9037086386099,1000
97.5,0.3,5,2.5068991927365896,589.6284393180106,0.5013798385473179,0.31050302597906404,412.8646614892555,1000
97.625,0.3,5,2.483123256884545,589.6908884630004,0.49662465137690903,0.30752934376341207,412.82598828011777,1000
97.75,0.3,5,2.459569254163988,589.7527452941464,0.49191385083279765,0.30458396989034936,412.7876854516923,1000
97.875,0.3,5,2.436235181104768,589.8140153409616,0.4872470362209536,0.30166663820109835,412.74974947793635,1000
98.0,0.3,5,2.413119051010597,589.8747040830297,0.4826238102021194,0.29877708497379274,412.71217686596253,1000
98.125,0.3,5,2.3902188938444073,589.934816950423,0.4780437787688815,0.29591504890248066,412.6749641557354,1000
98.25,0.3,5,2.3675327561139556,589.9943593241188,0.4735065512227911,0.2930802710762824,412.63810791977016,1000
98.375,0.3,5,2.345058700757685,590.0533365364108,0.469011740151537,0.29027249495870044,412.60160476283437,1000
98.5,0.3,5,2.322794807030859,590.1117538713198,0.4645589614061718,0.28749146636708295,412.56545132165223,1000
98.625,0.3,5,2.3007391703919806,590.1696165649998,0.4601478340783961,0.284736933452238,412.529644264611,1000
98.75,0.3,5,2.2788899023895044,590.2269298061426,0.45577798047790086,0.2820086466782004,412.4941802914706,1000
98.875,0.3,5,2.2572451305488634,590.2836987363786,0.45144902610977267,0.2793063588021494,412.45905613307536,1000
99.0,0.3,5,2.2358029982598024,590.3399284506751,0.4471605996519605,0.27662982485447507,412.42426855106794,1000
99.125,0.3,5,2.214561664664051,590.3956239977323,0.44291233293281024,0.27397880211899667,412.38981433760654,1000
99.25,0.3,5,2.193519304543329,590.4507903803755,0.4387038609086658,0.2713530501133283,412.3556903150841,1000
99.375,0.3,5,2.172674108207704,590.5054325559456,0.4345348216415408,0.2687523305693936,412.3218933358495,1000
99.5,0.3,5,2.1520242813843087,590.5595554366861,0.43040485627686176,0.26617640741408927,412.2884202819325,1000
99.625,0.3,5,2.1315680451064245,590.6131638901269,0.4263136090212849,0.26362504675009374,412.2552680647695,1000
99.75,0.3,5,2.1113036356029435,590.666262739467,0.4222607271205887,0.2610980168368242,412.222433624933,1000
99.875,0.3,5,2.0912293041882166,590.7188567639524,0.4182458608376433,0.25859508807153886,412.1899139318624,1000
